Day,SessionCode,SessionTitle,Room,PaperTime,PaperTitle,Authors
"Monday, Nov 3",M2-WPD,Continuing Education: Fostering Student Learning through Online Platforms and Targeted Training,Willow Pond D,11:00,WIP: Case Study: Veterans SkillBridge Program for Hardware Security Workforce Development,"Hyunju Oh (University of Florida, USA); Hyojung Kim (Indiana University, USA); Wanli Xing and Sandip Ray (University of Florida, USA)"
"Monday, Nov 3",M2-WPD,Continuing Education: Fostering Student Learning through Online Platforms and Targeted Training,Willow Pond D,11:15,Work-in-Progress: College-Industry Partnership for Professional Development Through Online Education: Two Case Studies,"Yuetong Lin (Embry-Riddle Aeronautical University Worldwide, USA); Reza Rahdar (Embry-Riddle Aeronautical University, Worldwide, USA); Jorge Ortega Moody (Embry-Riddle Aeronautical University Worldwide, USA); William Muldoon (Embry-Riddle Aeronautical University, USA)"
"Monday, Nov 3",M2-WPD,Continuing Education: Fostering Student Learning through Online Platforms and Targeted Training,Willow Pond D,11:30,A Systematic Review of Video-Based Computing and Programming Education: Do Online Videos Really Teach Programming?,"Otavio Santos (Universidade Federal do Espírito Santo & Faculdades Integradas Espírito-Santenses, Brazil); Davidson Cury (UFES- Universidade Federal do Espirito Santo, Brazil); Pedro David Netto Silveira (UFES & IFES, Brazil); Wagner de Andrade Perin (Universidade Federal do Espírito Santo, Brazil); Jadson do Prado Rafalski (Instituto Federal do Espírito Santo - Brazil, Brazil & IFES, Brazil) 34"
"Monday, Nov 3",M2-WPD,Continuing Education: Fostering Student Learning through Online Platforms and Targeted Training,Willow Pond D,11:45,Enhancing Awareness and Attitudes Towards Software Quality Assurance in a Startup Ecosystem Through Targeted Training,"Hilma Aludhilu (University of Eastern Finland, Finland); Erkki Sutinen (University of Turku, Finland); Ilkka Jormanainen (University of Eastern Finland, Finland) 10:30 - 12:00"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,10:30,WIP: Fostering Effective Teamwork in Undergraduate Research Based Course,"Priyanka Kumar, Panhapiseth Lim and Omar A Beg (The University of Texas Permian Basin, USA); Saniya Vahedian Movahed (University of Texas at San Antonio, USA)"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,10:45,WIP: Teaching Engineers to Draw People: Enhancing User-Centered Thinking and Self Efficacy,"Shiho Nakamura, Mohen Li, Sarai Colorado-Landero, Denis Dorozhkin and Julie Linsey (Georgia Institute of Technology, USA)"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,11:00,Understanding Students' Perceptions of Human Dispositions in Computing Education,"Teresa Pereira (University of Minho, Portugal); John Impagliazzo (Hofstra University, USA)"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,11:15,WIP: a Critical Self-Reflection Case Study on Teaching Sociotechnical Content in an Engineering Course,"Chelsea J Andrews (Tufts University, USA); Morgan Hynes (Purdue University, USA); Ethan E Danahy (Tufts University & Center for Engineering Education and Outreach (CEEO), USA); Trevion S Henderson, Jennifer L Cross, Brian P Timko, David Zabner and Emily Carlson (Tufts University, USA)"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,11:30,"WIP: Piloting Three New Sociotechnical Modules for an ""Introduction to Circuits"" Course","Karen E Nortz and Cynthia J Finelli (University of Michigan, USA); Susan M Lord (University of San Diego, USA)"
"Monday, Nov 3",M2-WPE,Design Education 2: Integrating Sociotechnical Considerations,Willow Pond E,11:45,WIP: Student Feedback on Two Sociotechnical Modules in an Introductory Circuits Course,"Musabbiha Zaheer and Cynthia J Finelli (University of Michigan, USA); Susan M Lord (University of San Diego, USA); Lea Marlor (University of Michigan, USA) 12:00 - 13:30 M-LK: Lunch & Keynote Educating for the Unknown: Are We Preparing Students for a Future That Doesn't Exist Yet? Speaker: Alex Goryachev Enjoy a buffet meal and engaging talk—please arrive promptly to be seated before the talk begins. 35"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,13:30,WIP: Exploring Students' Self-Reflection Patterns in a Physics Course Using LIWC Analysis,"Jiwon Lai Kim, Alfa Satya Putra and Muhsin Menekse (Purdue University, USA)"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,13:45,WIP: Enhancing Grading Efficiency in Engineering Education Through Automation on a Flipped Classroom,"Edwin Marte Zorrilla, Kimberly Stubbs and John Mendoza Garcia (University of Florida, USA); Reymi Then (UTESA, USA)"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,14:00,Development of an Optimization-Based Ranking Framework for Concurrent Estimation of Student and Course Skills,"Anthony Dixon and Adan E Vela (University of Central Florida, USA)"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,14:15,WIP: Establishing a Coding Framework for Research on Moral Narratives of Engineering Practitioners,"Bailey K McOwen, Marie Paretti and Dayoung Kim (Virginia Tech, USA)"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,14:30,WIP: a Reference Implementation for Course Catalogues in the Erasmus Higher Education Context,"Manuel Caeiro-Rodríguez (AtlanTTic - University of Vigo, Spain); Fernando Mikic-Fonte (Universidad de Vigo, Spain); Martín Llamas- Nistal (Atlanttic - University of Vigo, Spain); Martín Liz-Domínguez (University of Santiago de Compostela, Spain); Adrián Lugilde-López (University of Vigo, Spain)"
"Monday, Nov 3",M3-RBA,Computing Undergraduate 3: Pedagogical Approaches,Riverbed A,14:45,A Hybrid Learning Approach to Multi-Target Navigation in Robotics Education,"Tingjun Lei (University of North Dakota, USA); Timothy Sellers (Mississippi State University, USA); Umar Iqbal (Illinois State University, USA); Jiawen Wang (Eastern Washington University, USA); Chaomin Luo (Mississippi State University, USA) 13:30 - 15:00"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,13:30,LLM Chatbot-Creation Approaches,"Hemil Mehta, Tanvi Raut, Kohav Yadav and Edward F. Gehringer (North Carolina State University, USA)"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,13:45,AI Chatbots vs. Traditional Search: a Comparative Study on Student Information Retrieval,"Leonardo Pasquarelli, Charles Koutcheme and Arto Hellas (Aalto University, Finland) 36"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,14:00,Research on Personalized Cognitive Graph Based on Large Language Models (LLM) for Education,"Ying Li, Yiming Gai, Leilei Sun, Xingyu Wang and Chaoxu Wang (Beihang University, China); Xuefei Huang (Hangzhou International Innovation Institute, Beihang University, China)"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,14:15,Xiaohang: Research on the Construction and Application of Educational Intelligent Agents Based on Large Language Models,"Ying Li, Xiaozhou Zhang, Tongyu Zhu, Haifeng Gao and Guoliang Zhang (Beihang University, China); Guopeng Wang (Zhejiang Ocean University, China)"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,14:30,WIP: Empowering Students with AI-Driven Tutors: Unlocking New Frontiers in Computer Operating Systems Education,"John W Hassell (University of Oklahoma, USA); Ahmed Ashraf Butt (The University of Oklahoma, USA)"
"Monday, Nov 3",M3-RBC,Gen AI 3: Chatbots and Tutors (1),Riverbed C,14:45,Learning from Chatbots: Main Themes in Recent Research,"Mahathi Kolishetty, Rushabh N. Shah and Edward F. Gehringer (North Carolina State University, USA) 13:30 - 15:00"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,13:30,Research Experience for Undergraduates for Inclusion of African American and Hispanic Students in Computer Science Majors: A,"Literature Mapping Maristela Holanda (University of Brasilia, Brazil); Suxia Cui (Prairie View A&M University, USA); Dilma Da Silva (TAMU, USA)"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,13:45,Broadening Participation in CS Research with Scalable Undergraduate Research Mini-Projects,"Bridget Agyare, Manooshree Patel, Alicia Matsumoto and Gireeja Ranade (University of California, Berkeley, USA)"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,14:00,Using Participatory Narrative Portraiture to Understand Power Within Undergraduate Research Experiences,"Lorna Treffert, Courtney J Faber and Danielle Lewis (University at Buffalo, USA)"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,14:15,Recruiting and Developing Faculty Mentors to Improve STEM Retention and Success,"Dave Joiner and Patricia Morreale (Kean University, USA); Sarah Hug (Colorado Evaluation and Research Consulting, USA); Derrick Swinton, Feng Qi, Kim Spaccarotella, Dina Rosen and Nancy Amador (Kean University, USA)"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,14:30,Exploring the Role of Graduate Student Mentors in Apprenticeship-Style Undergraduate Student Research Experiences in,"Engineering Nosakhare Idiaghe (University of Nebraska-Lincoln, USA); Jessica R Deters (University of Nebraska - Lincoln, USA)"
"Monday, Nov 3",M3-RBD,Informal Learning Environments 3: Engaging Students in Undergraduate Research,Riverbed D,14:45,WIP: the Graduate Student Role in Undergraduate Research Mentoring: Perspectives from Participants,"Christina A. Pantoja and Anastasia Rynearson (Campbell University, USA) 37"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,13:30,Do LMS Analytics Predict Student Success? a Quantitative Study of Engagement and Course Performance,"Kimberly Cook-Chennault and Ahmad Farooq (Rutgers, the State University of New Jersey, USA)"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,13:45,WIP: Novel Pre-Lecture Technique for Accelerated Student Engagement in Circuit Analysis Courses,"Renny E. Badra (University of Georgia, USA)"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,14:00,WIP: Enhancing Computational Thinking and Engagement of Undergraduate Students Through Collaborative Game Development,"in the Interdisciplinary Course Jinsook Park and Andrew Jung (University of Hartford, USA)"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,14:15,Boosting Engagement and Motivation in Latin American Engineering Students Through Gamified Calculus Competitions,"Roberto Portillo and Alberth Alvarado (Universidad Galileo, Guatemala)"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,14:30,Integrating Self-Regulated Learning into Engineering Courses: A Study of Student Perceptions and Participation,"Huihui Qi (UC San Diego, USA); Changkai Chen (University of California San Diego, USA); Alejandro De Leon and Richard E Vallejo, Jr (UC San Diego, USA); Curt Schurgers (University of California San Diego, USA); Andy Rabanal, Yu Ming M Li and Celeste Pilegard (UC San Diego, USA)"
"Monday, Nov 3",M3-WPA,"Pedagogical & Instructional Approaches 3: Enhancing Student Engagement and Motivation through Analytics,",Willow Pond A,14:45,WIP: an RC Circuit Model for Student Attendance: a System for Encouraging Continuous Engagement,"Anson Trapani and Victoria Chin (Virginia Tech, USA); Manav Bhavesh Shah (VJTI, Mumbai, India); Christiana Chamon and Leyla Nazhandali (Virginia Tech, USA) 13:30 - 15:00"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,13:30,"Exploring the Impact of Classroom Composition on Women's Experiential Identity, Interest, and Self-Efficacy in Microelectronics","Laura M Cruz Castro, Maryam K Multani, Andrea Ramirez-Salgado, Andrea Goncher, Isabella Victoria and Gabriella Taboada (University of Florida, USA)"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,13:45,WIP: Investigating the Effect of Gendered Seating Proximity on Classroom Success for Female Engineering Students,"Cassandra Mariel Savukinas, Kayla D. Taylor and Ashley Lear (Embry-Riddle Aeronautical University, USA) 38"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,14:00,Integrating User-Centered Design (UCD) into Computer Science Curricula to Support Gender Diversity,"Summer L Abramson, Neha Srinivasa and Pedro Guillermo Feijóo-García (Georgia Institute of Technology, USA)"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,14:15,Temporal Correlation Between Women Studying Computing & Human Development Index (30 Years of Data),"Louise M Carlsen (IT University of Copenahgen, Denmark); Maria Stisen Flyger, Josefine Marie Andersen, Nanna Inie and Claus Brabrand (IT University of Copenhagen, Denmark)"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,14:30,WIP: Bias Beneath the Surface: AI-Driven Gender Representation Analysis in Academic Communications,"Kumara Srivatsa Kondapalli (California State University Long Beach, USA); Benny Nottonson (California State University, Long Beach, USA); Devery Rodgers and Hossein Sayadi (California State University Long Beach, USA)"
"Monday, Nov 3",M3-WPB,Broadening Participation 3: Exploring Gender Based Disparities in STEM Education,Willow Pond B,14:45,Unpacking Intersectional Race-Gender Gaps in Computing Courses Through Institutional Data,"Jennifer Alexandra Thompson and Sara Hooshangi (Virginia Tech, USA) 13:30 - 15:00"
"Monday, Nov 3",M3-WPC,Faculty Development & Perspectives 3: Fostering Support and Resilience of Faculty,Willow Pond C,13:30,Building Psychological Safety and Conflict Resolution Capacity in Faculty Teams,"Eva Andrijcic, Michelle K Marincel Payne, Sriram Mohan and Julia Williams (Rose-Hulman Institute of Technology, USA)"
"Monday, Nov 3",M3-WPC,Faculty Development & Perspectives 3: Fostering Support and Resilience of Faculty,Willow Pond C,13:45,"Increasing Care, Community and Productivity Through a Faculty Support Program","Jude Fogarty and Kristen R. Moore (University at Buffalo, USA)"
"Monday, Nov 3",M3-WPC,Faculty Development & Perspectives 3: Fostering Support and Resilience of Faculty,Willow Pond C,14:00,WIP: Designing Faculty Mentorship at Scale: Lessons from the Mentorship 360 Faculty Mentoring Program at Arizona State,"University Jennifer Bekki and Samantha Brunhaver (Arizona State University, USA); Ann McKenna (University of Iowa, USA)"
